16.48,17.28,18.63,21.09,24.04,28.29,33.75,39.59,46.61,52.16,60.99,69.33,77.36,85.99,96.17,106.69,117.46,122.43,135.54,142.79,153.13,159.39,167.36,177.32,183.34,193.12,193.96,198.52,204.17,204.06,206.93,207.88,209.88,209.92,208.98,203.20,198.52,195.83,187.68,181.58,176.47,169.79,162.47,149.48,144.17,132.97,125.41,114.71,105.68,96.17,87.24,79.22,68.67,60.41,52.92,45.51,38.65,33.43,28.43,24.39,21.39,18.45,17.03,16.88
16.88,17.20,18.72,21.19,24.39,28.56,33.91,39.78,45.95,52.92,60.99,69.66,77.74,87.24,97.09,107.19,115.81,124.22,134.90,144.85,153.13,160.93,171.41,179.85,185.09,188.59,194.90,202.34,203.20,206.03,210.91,212.88,211.88,206.93,207.01,205.15,200.43,194.90,191.31,186.84,179.01,168.98,160.93,153.86,144.85,133.61,125.41,117.46,107.70,96.63,86.41,78.48,69.66,60.70,52.92,46.39,40.15,33.75,28.29,24.39,21.19,18.63,17.28,16.96
16.80,17.20,18.80,21.19,24.39,28.56,33.91,39.96,46.17,52.92,60.99,69.33,78.11,86.82,97.09,106.69,117.46,124.81,134.25,144.17,153.86,160.93,169.79,178.16,185.97,192.22,195.83,199.48,205.15,207.01,207.93,209.88,210.88,210.91,208.00,203.20,200.43,196.76,190.40,184.21,178.16,171.41,163.24,153.13,143.48,135.54,126.01,115.26,106.18,97.09,88.07,78.85,69.33,60.99,53.42,46.17,39.21,33.43,28.70,24.62,21.29,18.72,17.20,16.80
16.72,17.12,18.72,21.19,24.15,28.56,33.91,39.96,46.17,52.66,60.70,69.66,78.11,87.24,98.01,107.70,116.36,123.62,136.18,144.17,150.94,161.70,171.41,179.01,185.09,189.50,196.76,200.43,203.20,206.03,209.92,212.88,212.88,205.94,208.00,206.12,199.48,194.90,192.22,186.84,180.70,169.79,162.47,153.13,142.79,134.25,126.01,116.36,108.20,94.79,88.07,78.11,69.33,60.99,53.17,46.39,39.78,33.43,28.56,24.39,21.19,18.54,17.20,16.88
16.96,17.36,18.63,21.09,24.50,28.43,33.43,39.78,46.39,53.93,60.41,69.99,78.48,87.65,95.71,106.69,116.36,127.20,135.54,143.48,153.13,163.24,169.79,176.47,185.09,191.31,197.69,198.52,205.15,207.01,209.92,207.88,209.88,209.92,208.98,207.09,200.43,195.83,190.40,185.09,175.63,169.79,162.47,154.59,146.23,134.90,126.01,116.36,106.18,96.17,87.65,78.48,69.99,60.70,53.68,45.51,39.78,33.27,28.56,24.50,21.19,18.98,17.28,16.80
16.96,17.12,18.72,21.29,24.39,28.16,33.91,39.96,45.95,53.17,61.57,69.00,77.36,86.82,97.55,107.70,118.01,124.81,135.54,144.17,153.13,159.39,171.41,178.16,187.72,191.31,195.83,199.48,206.12,204.06,209.92,210.88,212.88,209.92,206.03,203.20,203.30,193.96,189.50,185.09,179.85,173.02,160.16,153.86,144.17,135.54,124.22,115.81,107.19,98.01,86.41,78.48,69.00,61.57,52.41,45.95,39.78,34.07,29.11,24.15,21.19,18.80,17.12,16.80
16.88,17.36,18.80,21.29,24.50,28.70,33.59,39.59,46.17,53.42,61.28,69.66,78.48,87.65,97.09,106.69,115.81,125.41,134.90,144.85,153.86,162.47,170.60,178.16,185.09,191.31,196.76,201.39,204.17,207.01,209.92,210.88,209.88,208.92,208.00,205.15,201.39,196.76,191.31,184.21,178.16,170.60,162.47,153.86,144.17,135.54,126.01,115.81,106.18,97.09,87.65,78.48,69.33,60.99,53.42,46.17,39.59,33.75,28.70,24.50,21.09,18.80,17.36,16.80
16.80,17.20,18.72,21.19,24.27,28.43,33.75,39.96,46.17,52.92,60.70,69.33,78.11,86.82,96.63,107.19,116.91,125.41,134.25,144.17,153.13,161.70,168.98,178.16,185.97,192.22,195.83,199.48,204.17,207.01,207.93,209.88,211.88,210.91,208.00,203.20,200.43,196.76,190.40,183.34,178.16,172.22,163.24,151.67,144.85,134.90,124.81,114.71,107.19,97.09,88.48,77.74,69.00,60.99,53.68,45.51,39.59,33.75,28.84,24.50,21.09,18.72,17.28,16.72
16.96,17.20,18.72,21.19,24.39,28.56,33.75,39.96,46.39,52.92,60.99,69.66,78.11,87.24,97.09,107.70,116.91,124.81,134.25,144.85,153.86,160.93,169.79,179.85,186.84,190.40,194.90,201.39,205.15,207.01,208.92,211.88,212.88,209.92,205.04,204.17,202.34,195.83,190.40,185.09,179.85,171.41,160.93,153.13,144.85,135.54,124.81,115.81,107.19,98.01,88.07,77.74,69.33,61.57,52.92,45.73,39.59,34.07,28.84,24.50,20.99,18.80,17.44,16.72
16.80,17.20,18.72,21.19,24.39,28.43,33.75,39.78,46.17,52.92,61.28,69.66,78.11,86.82,97.09,106.69,116.36,126.61,134.25,144.85,153.13,162.47,168.98,178.16,185.09,192.22,197.69,201.39,204.17,207.01,209.92,208.88,209.88,208.92,208.00,205.15,202.34,195.83,190.40,185.09,177.32,169.79,161.70,153.86,144.85,136.18,124.81,116.36,106.18,97.09,87.24,77.74,69.66,61.28,53.42,46.17,39.21,33.75,28.56,24.39,21.09,18.63,17.36,16.80
16.80,17.28,18.80,21.09,24.50,28.70,33.75,39.59,46.17,53.17,61.28,69.66,78.11,87.24,97.09,106.69,116.36,125.41,135.54,144.17,153.86,162.47,170.60,177.32,185.09,190.40,196.76,201.39,205.15,208.00,209.92,210.88,210.88,209.92,208.00,204.17,201.39,196.76,191.31,185.09,178.16,170.60,161.70,153.86,144.17,135.54,126.01,116.36,106.69,97.09,87.65,78.85,69.66,61.28,53.42,46.17,39.59,33.75,28.70,24.39,21.19,18.80,17.44,16.88

