16.88,17.36,18.80,21.29,24.50,28.70,33.75,39.59,46.17,53.42,61.28,69.99,78.48,87.65,97.09,106.69,116.36,126.01,136.18,144.85,153.86,162.47,170.60,178.16,185.97,191.31,196.76,201.39,206.12,208.00,209.92,210.88,210.88,209.92,208.00,205.15,201.39,197.69,191.31,185.09,178.16,170.60,162.47,153.86,144.85,136.18,126.01,116.36,106.69,97.09,87.65,78.48,69.66,61.28,53.42,46.17,39.59,33.75,28.70,24.50,21.19,18.80,17.44,16.88
16.88,17.36,18.80,21.19,24.50,28.70,33.75,39.59,46.17,53.42,61.28,69.66,78.48,87.65,97.09,106.69,116.36,126.01,136.18,145.54,153.86,162.47,170.60,178.16,185.09,191.31,196.76,200.43,204.17,208.00,209.92,210.88,210.88,209.92,207.01,205.15,201.39,196.76,191.31,185.09,178.16,170.60,162.47,153.86,144.85,135.54,126.01,116.36,106.69,96.63,87.24,78.48,69.66,61.28,53.42,46.17,39.59,33.59,28.70,24.50,21.19,18.80,17.36,16.88
16.48,17.03,18.45,20.69,24.04,28.16,33.11,38.84,45.29,52.41,60.12,68.34,76.99,85.99,95.25,104.66,114.15,123.62,132.97,142.11,150.94,159.39,167.36,173.94,181.58,187.68,193.03,197.57,201.26,204.06,205.94,206.88,205.88,205.94,204.06,200.29,197.57,193.03,187.68,181.58,174.79,166.56,159.39,150.94,142.11,132.33,123.62,114.15,104.66,94.79,85.99,76.99,68.67,60.12,52.41,45.29,38.84,33.11,28.02,24.04,20.69,18.45,17.03,16.56
16.96,17.36,18.89,21.19,24.62,28.70,33.91,39.78,46.39,53.42,61.28,69.99,78.85,87.65,97.09,106.69,116.36,126.61,136.18,144.85,153.86,162.47,170.60,179.01,185.97,191.31,196.76,202.34,205.15,208.98,209.92,211.88,210.88,210.91,208.98,205.15,201.39,196.76,192.22,185.09,179.01,170.60,163.24,153.86,145.54,136.18,126.61,116.91,106.69,97.55,88.07,78.85,69.66,61.57,53.42,46.39,39.59,33.91,28.84,24.50,21.19,18.89,17.44,16.96
16.88,17.36,18.80,21.29,24.50,28.70,33.75,39.78,46.17,53.68,61.57,69.66,78.48,87.65,97.09,107.19,116.91,126.01,136.18,145.54,153.86,163.24,171.41,178.16,185.09,192.22,196.76,201.39,205.15,208.00,209.92,210.88,210.88,209.92,208.98,205.15,201.39,197.69,191.31,185.09,179.01,170.60,162.47,153.86,144.85,136.18,126.61,116.36,106.69,97.55,87.65,78.85,69.99,61.28,53.42,46.39,39.59,33.91,28.70,24.62,21.19,18.89,17.36,16.96
16.88,17.36,18.80,21.29,24.50,28.70,33.75,39.78,46.39,53.42,61.57,69.99,78.48,87.65,97.55,106.69,116.36,126.01,135.54,144.85,153.86,162.47,170.60,179.01,185.09,191.31,196.76,202.34,205.15,208.98,209.92,210.88,210.88,209.92,208.98,205.15,201.39,197.69,191.31,185.09,178.16,170.60,163.24,153.86,145.54,136.18,126.01,116.91,107.19,97.09,88.07,78.85,69.33,61.28,53.42,46.17,39.78,33.75,28.84,24.50,21.19,18.80,17.36,16.88
16.88,17.28,18.72,21.19,24.39,28.70,33.75,39.59,46.17,53.42,60.99,69.66,78.48,87.24,96.63,106.69,115.81,125.41,135.54,144.17,153.86,161.70,169.79,177.32,184.21,190.40,196.76,201.39,204.17,208.00,209.92,210.88,210.88,209.92,207.01,204.17,201.39,195.83,190.40,184.21,178.16,169.79,161.70,153.13,144.85,135.54,125.41,116.36,106.18,97.09,87.24,78.11,69.66,61.28,53.17,45.95,39.59,33.59,28.70,24.50,21.09,18.80,17.36,16.88
16.56,17.03,18.72,21.09,24.27,28.43,33.75,38.09,45.29,53.42,60.99,68.67,77.36,88.07,96.63,106.69,115.26,123.62,133.61,144.85,156.05,164.78,172.22,176.47,181.58,187.68,196.76,200.43,205.15,199.13,204.94,211.88,210.88,207.93,205.04,204.17,204.25,200.49,190.40,180.70,173.94,169.79,163.24,153.86,142.79,134.90,126.01,115.26,104.16,95.71,87.65,79.22,69.33,61.57,52.92,45.51,38.84,33.59,28.70,24.50,21.29,19.25,17.28,16.48
16.88,17.28,18.80,21.19,24.50,28.70,33.59,39.59,45.95,53.42,60.99,69.66,78.48,87.65,96.63,106.69,115.81,126.01,135.54,144.17,153.13,162.47,170.60,178.16,185.09,191.31,196.76,200.43,204.17,207.01,208.92,209.88,210.88,208.92,208.00,205.15,201.39,196.76,190.40,184.21,179.01,170.60,162.47,153.86,144.17,135.54,125.41,116.36,106.69,97.09,87.65,78.48,69.66,61.28,53.42,46.17,39.59,33.59,28.70,24.39,21.19,18.80,17.28,16.80

